,peasantProfile,peasantEmotionalState,currentSeason,currentCropCare,robberyAccount,ptwDate,currentMoneyOrigin,currentPeasantActivityType,currentPeasantLeisureType,currentResourceNeededType,currentDay,timeLeftOnDay,newDay,weekBlock,busy,askedForLoanToday,robbedToday,checkedToday,internalCurrentDate,peasantKind,rainfallConditions,peasantFamilyMinimalVital,health,productivity,wellBeging,worker,peasantQualityFactor,liveStockAffinity,farm,cropSize,housing,servicesPresence,housingSize,housingCondition,housingLocation,farmDistance,money,totalIncome,loanAmountToPay,housingQuailty,timeSpentOnMaintenance,cropHealth,farmReady,harvestedWeightExpected,processedCrop,cropEficiency,processedWeight,processingTime,trainingLevel,trainingAvailability,trainingRelevance,trainingCost,irrigation,irrigationTime,pestControl,diseasedCrop,weedControl,infestedCrop,suppliesAvailability,toolsAvailability,associated,neighbors,collaborationValue,totalHarvestedWeight,healthProgramsAvailability,livestockFarming,livestockHealth,livestockNumber,familyTime,peasantFamilyAffinity,familyTimeAvailability,communications,socialCompatibility,restingTimeAvailibility,peasantRestAffinity,leisureOptions,sellDone,waterAvailable,pesticidesAvailable,tools,supplies,riceSeedsByHectare,seeds,harvestedWeight,startRiceSeason,endRiceSeason,currentCropName,purpose
1988,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,199,0.0,false,false,false,false,false,true,18/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1029754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1999,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,200,0.0,false,false,false,false,false,true,19/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1024754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2008,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,201,0.0,false,false,false,false,false,true,20/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1019754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2018,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,202,0.0,false,false,false,false,false,true,21/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1014754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2029,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,203,0.0,false,true,false,false,false,true,22/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1009754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2039,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,204,0.0,false,false,false,false,false,true,23/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1004754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2049,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,205,0.0,false,false,false,false,false,true,24/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,999754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2059,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,206,0.0,false,false,false,false,false,true,25/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,994754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2069,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,207,0.0,false,false,false,false,false,true,26/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,989754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2079,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,208,0.0,false,false,false,false,false,true,27/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,984754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2089,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,209,0.0,false,false,false,false,false,true,28/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,979754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2098,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,210,0.0,false,true,false,false,false,true,29/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,974754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2107,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,211,0.0,false,false,false,false,false,true,30/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,969754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2117,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,212,0.0,false,false,false,false,false,true,31/07/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,964754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2127,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,213,0.0,false,false,false,false,false,true,01/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,959754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2137,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,214,0.0,false,false,false,false,false,true,02/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,954754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2147,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,215,0.0,false,false,false,false,false,true,03/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,949754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2157,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,216,0.0,false,false,false,false,false,true,04/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,944754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2167,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,217,0.0,false,true,false,false,false,true,05/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,939754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2177,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,218,0.0,false,false,false,false,false,true,06/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,934754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2188,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,219,0.0,false,false,false,false,false,true,07/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,929754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2198,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,220,0.0,false,false,false,false,false,true,08/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,924754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2207,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,221,0.0,false,false,false,false,false,true,09/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,919754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2217,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,222,0.0,false,false,false,false,false,true,10/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,914754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2227,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,223,0.0,false,false,false,false,false,true,11/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,909754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2238,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,224,0.0,false,true,false,false,false,true,12/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,904754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2248,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,225,0.0,false,false,false,false,false,true,13/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,899754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2257,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,226,0.0,false,false,false,false,false,true,14/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,894754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2268,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,227,0.0,false,false,false,false,false,true,15/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,889754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2277,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,228,0.0,false,false,false,false,false,true,16/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,884754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2288,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,229,0.0,false,false,false,false,false,true,17/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,879754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2298,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,230,0.0,false,false,false,false,false,true,18/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,874754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2307,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,231,0.0,false,true,false,false,false,true,19/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,869754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2318,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,232,0.0,false,false,false,false,false,true,20/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,864754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2328,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,233,0.0,false,false,false,false,false,true,21/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,859754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2338,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,234,0.0,false,false,false,false,false,true,22/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,854754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2348,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,235,0.0,false,false,false,false,false,true,23/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,849754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2358,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,236,0.0,false,false,false,false,false,true,24/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,844754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2368,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,237,0.0,false,false,false,false,false,true,25/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,839754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2378,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,238,0.0,false,true,false,false,false,true,26/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,834754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
2389,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,239,0.0,false,false,false,false,false,true,27/08/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,829754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
